InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C543607,22423,REGENCY CAKESTAND 3 TIER,-1,2011-02-10 14:13:00,12.75,15602,United Kingdom
543610,22207,FRYING PAN UNION FLAG,4,2011-02-10 14:30:00,4.25,16425,United Kingdom
543610,71510,SQUARE METAL CANDLEHOLDER BASE,12,2011-02-10 14:30:00,0.85,16425,United Kingdom
543610,48138,DOORMAT UNION FLAG,4,2011-02-10 14:30:00,7.95,16425,United Kingdom
543610,22702,BLACK AND WHITE CAT BOWL,6,2011-02-10 14:30:00,2.1,16425,United Kingdom
C543611,82494L,WOODEN FRAME ANTIQUE WHITE ,-12,2011-02-10 14:38:00,2.55,17850,United Kingdom
C543611,21071,VINTAGE BILLBOARD DRINK ME MUG,-6,2011-02-10 14:38:00,1.06,17850,United Kingdom
C543611,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-02-10 14:38:00,4.95,17850,United Kingdom
C543611,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,2011-02-10 14:38:00,2.55,17850,United Kingdom
543618,22667,RECIPE BOX RETROSPOT ,6,2011-02-10 14:49:00,2.95,13468,United Kingdom
543618,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",8,2011-02-10 14:49:00,1.25,13468,United Kingdom
543619,22728,ALARM CLOCK BAKELIKE PINK,4,2011-02-10 14:51:00,3.75,16842,United Kingdom
543619,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-02-10 14:51:00,0.55,16842,United Kingdom
543619,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2011-02-10 14:51:00,9.95,16842,United Kingdom
543619,71053,WHITE METAL LANTERN,4,2011-02-10 14:51:00,3.75,16842,United Kingdom
543623,22784,LANTERN CREAM GAZEBO ,16,2011-02-10 15:24:00,4.25,16405,United Kingdom
C543624,M,Manual,-200,2011-02-10 15:33:00,0.41,12931,United Kingdom
543625,POST,POSTAGE,2,2011-02-10 15:38:00,18.0,12583,France
543626,21169,YOU'RE CONFUSING ME METAL SIGN ,6,2011-02-10 15:40:00,1.69,15796,United Kingdom
543626,22962,JAM JAR WITH PINK LID,6,2011-02-10 15:40:00,0.85,15796,United Kingdom
543626,22697,GREEN REGENCY TEACUP AND SAUCER,10,2011-02-10 15:40:00,2.95,15796,United Kingdom
543626,22699,ROSES REGENCY TEACUP AND SAUCER ,10,2011-02-10 15:40:00,2.95,15796,United Kingdom
C543627,21754,HOME BUILDING BLOCK WORD,-1,2011-02-10 15:50:00,5.95,15601,United Kingdom
C543628,22960,JAM MAKING SET WITH JARS,-1,2011-02-10 15:51:00,4.25,16558,United Kingdom
C543628,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2011-02-10 15:51:00,1.25,16558,United Kingdom
543630,22799,SWEETHEART WIRE FRUIT BOWL,1,2011-02-10 16:01:00,8.5,15046,United Kingdom
543631,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,2011-02-10 16:17:00,4.25,14081,United Kingdom
543631,85014B,RED RETROSPOT UMBRELLA,1,2011-02-10 16:17:00,5.95,14081,United Kingdom
543631,84993A,75 GREEN PETIT FOUR CASES,2,2011-02-10 16:17:00,0.42,14081,United Kingdom
543631,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-02-10 16:17:00,9.95,14081,United Kingdom
543631,22195,LARGE HEART MEASURING SPOONS,2,2011-02-10 16:17:00,1.65,14081,United Kingdom
543631,85017C,ENVELOPE 50 CURIOUS IMAGES,4,2011-02-10 16:17:00,0.85,14081,United Kingdom
543631,21534,DAIRY MAID LARGE MILK JUG,1,2011-02-10 16:17:00,4.95,14081,United Kingdom
543631,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,3,2011-02-10 16:17:00,2.1,14081,United Kingdom
543631,21535,RED RETROSPOT SMALL MILK JUG,2,2011-02-10 16:17:00,2.55,14081,United Kingdom
543631,84050,PINK HEART SHAPE EGG FRYING PAN,3,2011-02-10 16:17:00,1.65,14081,United Kingdom
543631,22027,TEA PARTY BIRTHDAY CARD,12,2011-02-10 16:17:00,0.42,14081,United Kingdom
543631,21539,RED RETROSPOT BUTTER DISH,2,2011-02-10 16:17:00,4.95,14081,United Kingdom
543631,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-02-10 16:17:00,0.42,14081,United Kingdom
543631,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-02-10 16:17:00,4.95,14081,United Kingdom
543631,22937,BAKING MOULD CHOCOLATE CUPCAKES,2,2011-02-10 16:17:00,2.55,14081,United Kingdom
543631,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-02-10 16:17:00,2.95,14081,United Kingdom
543631,22196,SMALL HEART MEASURING SPOONS,7,2011-02-10 16:17:00,0.85,14081,United Kingdom
543631,22550,HOLIDAY FUN LUDO,1,2011-02-10 16:17:00,3.75,14081,United Kingdom
C543633,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,-6,2011-02-10 16:24:00,2.95,17188,United Kingdom
C543638,22551,PLASTERS IN TIN SPACEBOY,-1,2011-02-10 16:40:00,1.65,16403,United Kingdom
C543638,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,2011-02-10 16:40:00,1.25,16403,United Kingdom
543639,15056BL,EDWARDIAN PARASOL BLACK,1,2011-02-10 16:52:00,5.95,16725,United Kingdom
543639,22021,BLUE FELT EASTER EGG BASKET,1,2011-02-10 16:52:00,1.65,16725,United Kingdom
543639,22471,TV DINNER TRAY AIR HOSTESS ,2,2011-02-10 16:52:00,4.95,16725,United Kingdom
543639,84452,METAL RABBIT LADDER EASTER ,1,2011-02-10 16:52:00,0.85,16725,United Kingdom
543639,22294,HEART FILIGREE DOVE  SMALL,3,2011-02-10 16:52:00,1.25,16725,United Kingdom
543642,21389,IVORY HANGING DECORATION  BIRD,2,2011-02-10 17:40:00,0.85,16161,United Kingdom
543642,20727,LUNCH BAG  BLACK SKULL.,2,2011-02-10 17:40:00,1.65,16161,United Kingdom
543642,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-02-10 17:40:00,1.65,16161,United Kingdom
543642,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,8,2011-02-10 17:40:00,2.55,16161,United Kingdom
543642,21386,IVORY HANGING DECORATION  EGG,2,2011-02-10 17:40:00,0.85,16161,United Kingdom
543645,22384,LUNCH BAG PINK POLKADOT,4,2011-02-10 17:54:00,1.65,17609,United Kingdom
543645,22386,JUMBO BAG PINK POLKADOT,1,2011-02-10 17:54:00,1.95,17609,United Kingdom
543645,22829,SWEETHEART WIRE WALL TIDY,1,2011-02-10 17:54:00,9.95,17609,United Kingdom
543645,22383,LUNCH BAG SUKI  DESIGN ,3,2011-02-10 17:54:00,1.65,17609,United Kingdom
543646,22457,NATURAL SLATE HEART CHALKBOARD ,4,2011-02-10 19:44:00,2.95,17790,United Kingdom
543646,22297,HEART IVORY TRELLIS SMALL,6,2011-02-10 19:44:00,1.25,17790,United Kingdom
543647,22966,GINGERBREAD MAN COOKIE CUTTER,3,2011-02-10 19:49:00,1.25,12841,United Kingdom
543647,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,2011-02-10 19:49:00,1.25,12841,United Kingdom
543648,85093,CANDY SPOT EGG WARMER HARE,12,2011-02-11 08:45:00,1.25,15114,United Kingdom
543648,35922,EASTER BUNNY WREATH,5,2011-02-11 08:45:00,4.95,15114,United Kingdom
543648,21456,2 PICTURE BOOK EGGS EASTER CHICKS,12,2011-02-11 08:45:00,1.25,15114,United Kingdom
543648,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-02-11 08:45:00,1.65,15114,United Kingdom
543651,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-02-11 10:06:00,1.25,16306,United Kingdom
543651,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-02-11 10:06:00,1.25,16306,United Kingdom
543651,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-02-11 10:06:00,1.25,16306,United Kingdom
543652,21243,PINK  POLKADOT PLATE ,8,2011-02-11 10:15:00,1.69,15544,United Kingdom
543652,22637,PIGGY BANK RETROSPOT ,4,2011-02-11 10:15:00,2.55,15544,United Kingdom
543652,22706,WRAP COWBOYS  ,25,2011-02-11 10:15:00,0.42,15544,United Kingdom
543652,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,8,2011-02-11 10:15:00,4.15,15544,United Kingdom
543652,20674,GREEN POLKADOT BOWL,8,2011-02-11 10:15:00,1.25,15544,United Kingdom
543652,20726,LUNCH BAG WOODLAND,10,2011-02-11 10:15:00,1.65,15544,United Kingdom
543652,16161U,WRAP SUKI AND FRIENDS,25,2011-02-11 10:15:00,0.42,15544,United Kingdom
543653,22174,PHOTO CUBE,1,2011-02-11 10:26:00,1.65,14796,United Kingdom
543653,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-02-11 10:26:00,1.45,14796,United Kingdom
543653,85216,ASSORTED CAKES FRIDGE MAGNETS,6,2011-02-11 10:26:00,0.65,14796,United Kingdom
543653,21175,GIN + TONIC DIET METAL SIGN,1,2011-02-11 10:26:00,2.55,14796,United Kingdom
543653,22631,CIRCUS PARADE LUNCH BOX ,2,2011-02-11 10:26:00,1.95,14796,United Kingdom
543653,21700,BIG DOUGHNUT FRIDGE MAGNETS,7,2011-02-11 10:26:00,0.85,14796,United Kingdom
543653,22472,TV DINNER TRAY DOLLY GIRL,1,2011-02-11 10:26:00,4.95,14796,United Kingdom
543653,21165,BEWARE OF THE CAT METAL SIGN ,4,2011-02-11 10:26:00,1.69,14796,United Kingdom
543653,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-02-11 10:26:00,2.95,14796,United Kingdom
543653,21874,GIN AND TONIC MUG,2,2011-02-11 10:26:00,1.25,14796,United Kingdom
543653,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-02-11 10:26:00,4.95,14796,United Kingdom
543653,20832,RED FLOCK LOVE HEART PHOTO FRAME,4,2011-02-11 10:26:00,0.85,14796,United Kingdom
543658,20718,RED RETROSPOT SHOPPER BAG,50,2011-02-11 10:38:00,1.25,13819,United Kingdom
543657,22499,WOODEN UNION JACK BUNTING,12,2011-02-11 10:38:00,5.95,15133,United Kingdom
C543659,21198,WHITE HEART CONFETTI IN TUBE,-48,2011-02-11 10:40:00,0.42,16730,United Kingdom
C543661,22423,REGENCY CAKESTAND 3 TIER,-7,2011-02-11 10:41:00,10.95,12471,Germany
543664,22728,ALARM CLOCK BAKELIKE PINK,4,2011-02-11 10:57:00,3.75,17705,United Kingdom
543668,15056BL,EDWARDIAN PARASOL BLACK,2,2011-02-11 11:17:00,5.95,18118,United Kingdom
543668,22273,FELTCRAFT DOLL MOLLY,1,2011-02-11 11:17:00,2.95,18118,United Kingdom
543668,20679,EDWARDIAN PARASOL RED,1,2011-02-11 11:17:00,5.95,18118,United Kingdom
543668,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-02-11 11:17:00,3.75,18118,United Kingdom
543668,22084,PAPER CHAIN KIT EMPIRE,1,2011-02-11 11:17:00,2.95,18118,United Kingdom
543670,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,96,2011-02-11 11:23:00,2.75,16013,United Kingdom
543672,79321,CHILLI LIGHTS,72,2011-02-11 11:25:00,4.25,16013,United Kingdom
543673,22507,MEMO BOARD RETROSPOT  DESIGN,48,2011-02-11 11:28:00,4.25,16013,United Kingdom
543693,22470,HEART OF WICKER LARGE,24,2011-02-11 11:40:00,2.95,12897,United Kingdom
543731,22264,FELT FARM ANIMAL WHITE BUNNY ,12,2011-02-11 11:57:00,0.85,17677,United Kingdom
543734,22916,HERB MARKER THYME,12,2011-02-11 12:22:00,0.65,17512,United Kingdom
543734,22917,HERB MARKER ROSEMARY,12,2011-02-11 12:22:00,0.65,17512,United Kingdom
543735,22729,ALARM CLOCK BAKELIKE ORANGE,12,2011-02-11 12:32:00,3.75,16191,United Kingdom
543735,22727,ALARM CLOCK BAKELIKE RED ,12,2011-02-11 12:32:00,3.75,16191,United Kingdom
543735,22728,ALARM CLOCK BAKELIKE PINK,12,2011-02-11 12:32:00,3.75,16191,United Kingdom
543736,22832,BROCANTE SHELF WITH HOOKS,4,2011-02-11 12:36:00,10.75,15044,United Kingdom
543736,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-02-11 12:36:00,4.15,15044,United Kingdom
543736,22784,LANTERN CREAM GAZEBO ,6,2011-02-11 12:36:00,4.95,15044,United Kingdom
543736,21500,PINK POLKADOT WRAP ,25,2011-02-11 12:36:00,0.42,15044,United Kingdom
543736,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-02-11 12:36:00,2.95,15044,United Kingdom
543736,21166,COOK WITH WINE METAL SIGN ,8,2011-02-11 12:36:00,2.08,15044,United Kingdom
543736,21755,LOVE BUILDING BLOCK WORD,12,2011-02-11 12:36:00,5.95,15044,United Kingdom
543737,21218,RED SPOTTY BISCUIT TIN,120,2011-02-11 12:45:00,3.25,12477,Germany
543737,22431,WATERING CAN BLUE ELEPHANT,6,2011-02-11 12:45:00,1.95,12477,Germany
543737,21523,DOORMAT FANCY FONT HOME SWEET HOME,8,2011-02-11 12:45:00,7.95,12477,Germany
543737,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",20,2011-02-11 12:45:00,4.95,12477,Germany
543737,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-02-11 12:45:00,1.25,12477,Germany
543737,84968A,SET OF 16 VINTAGE ROSE CUTLERY,5,2011-02-11 12:45:00,12.75,12477,Germany
543737,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,6,2011-02-11 12:45:00,2.1,12477,Germany
543737,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2011-02-11 12:45:00,2.95,12477,Germany
543739,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-02-11 12:49:00,1.65,15550,United Kingdom
543739,21012,ANTIQUE ALL GLASS CANDLESTICK,6,2011-02-11 12:49:00,2.1,15550,United Kingdom
543740,85205B,PINK FELT EASTER RABBIT GARLAND,2,2011-02-11 13:36:00,2.55,15311,United Kingdom
543740,21456,2 PICTURE BOOK EGGS EASTER CHICKS,6,2011-02-11 13:36:00,1.25,15311,United Kingdom
543740,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,192,2011-02-11 13:36:00,1.06,15311,United Kingdom
543740,21389,IVORY HANGING DECORATION  BIRD,24,2011-02-11 13:36:00,0.85,15311,United Kingdom
543740,35920,FOUR RABBIT EASTER DECORATIONS,3,2011-02-11 13:36:00,1.25,15311,United Kingdom
C543744,85232B,SET OF 3 BABUSHKA STACKING TINS,-3,2011-02-11 13:43:00,4.95,13672,United Kingdom
C543744,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,-12,2011-02-11 13:43:00,1.69,13672,United Kingdom
C543745,79323B,BLACK CHERRY LIGHTS,-4,2011-02-11 13:46:00,6.75,13672,United Kingdom
543746,21754,HOME BUILDING BLOCK WORD,6,2011-02-11 13:50:00,5.95,17675,United Kingdom
543748,21755,LOVE BUILDING BLOCK WORD,12,2011-02-11 13:54:00,5.95,12913,United Kingdom
543748,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2011-02-11 13:54:00,1.25,12913,United Kingdom
543748,21754,HOME BUILDING BLOCK WORD,12,2011-02-11 13:54:00,5.95,12913,United Kingdom
543748,90057,DIAMANTE RING ASSORTED IN BOX.,48,2011-02-11 13:54:00,1.25,12913,United Kingdom
543754,22874,NUMBER TILE COTTAGE GARDEN 6,8,2011-02-11 14:26:00,1.95,18159,United Kingdom
543754,22873,NUMBER TILE COTTAGE GARDEN 5,8,2011-02-11 14:26:00,1.95,18159,United Kingdom
543754,22191,IVORY DINER WALL CLOCK,2,2011-02-11 14:26:00,8.5,18159,United Kingdom
543754,22869,NUMBER TILE COTTAGE GARDEN 1,8,2011-02-11 14:26:00,1.95,18159,United Kingdom
543754,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-02-11 14:26:00,2.95,18159,United Kingdom
C543755,22087,PAPER BUNTING WHITE LACE,-6,2011-02-11 14:48:00,2.95,14304,United Kingdom
C543755,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,-4,2011-02-11 14:48:00,4.95,14304,United Kingdom
C543757,22068,BLACK PIRATE TREASURE CHEST,-1,2011-02-11 15:05:00,1.65,13115,United Kingdom
543759,71459,HANGING JAM JAR T-LIGHT HOLDER,36,2011-02-11 15:12:00,0.85,12921,United Kingdom
543759,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-02-11 15:12:00,1.69,12921,United Kingdom
543759,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-02-11 15:12:00,1.25,12921,United Kingdom
543759,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-02-11 15:12:00,1.25,12921,United Kingdom
543759,22385,JUMBO BAG SPACEBOY DESIGN,30,2011-02-11 15:12:00,1.95,12921,United Kingdom
543759,22386,JUMBO BAG PINK POLKADOT,20,2011-02-11 15:12:00,1.95,12921,United Kingdom
C543763,22770,MIRROR CORNICE,-1,2011-02-11 15:14:00,14.95,13050,United Kingdom
C543766,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-1,2011-02-11 15:18:00,4.25,13319,United Kingdom
C543767,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-02-11 15:19:00,3.75,13767,United Kingdom
543770,22379,RECYCLING BAG RETROSPOT ,5,2011-02-11 15:39:00,2.1,13875,United Kingdom
543770,22060,LARGE CAKE STAND HANGING HEARTS,2,2011-02-11 15:39:00,9.95,13875,United Kingdom
543770,21240,BLUE POLKADOT CUP,8,2011-02-11 15:39:00,0.85,13875,United Kingdom
543770,16161U,WRAP SUKI AND FRIENDS,50,2011-02-11 15:39:00,0.42,13875,United Kingdom
543770,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-02-11 15:39:00,0.85,13875,United Kingdom
C543771,22627,MINT KITCHEN SCALES,-1,2011-02-11 15:43:00,8.5,15658,United Kingdom
543774,22986,GINGHAM ROSE WRAP,25,2011-02-11 15:56:00,0.42,15856,United Kingdom
543774,84050,PINK HEART SHAPE EGG FRYING PAN,72,2011-02-11 15:56:00,1.25,15856,United Kingdom
543774,79190D,RETRO PLASTIC DAISY TRAY,15,2011-02-11 15:56:00,0.42,15856,United Kingdom
543774,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,2011-02-11 15:56:00,5.95,15856,United Kingdom
543777,22224,WHITE LOVEBIRD LANTERN,3,2011-02-11 16:20:00,2.95,15406,United Kingdom
543777,22523,CHILDS GARDEN FORK PINK,6,2011-02-11 16:20:00,0.85,15406,United Kingdom
543777,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-02-11 16:20:00,1.25,15406,United Kingdom
543777,90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,1,2011-02-11 16:20:00,8.5,15406,United Kingdom
543777,82580,BATHROOM METAL SIGN,7,2011-02-11 16:20:00,0.55,15406,United Kingdom
543777,22386,JUMBO BAG PINK POLKADOT,3,2011-02-11 16:20:00,1.95,15406,United Kingdom
543777,22191,IVORY DINER WALL CLOCK,1,2011-02-11 16:20:00,8.5,15406,United Kingdom
C543785,22846,BREAD BIN DINER STYLE RED ,-2,2011-02-11 17:01:00,14.95,13098,United Kingdom
543797,21754,HOME BUILDING BLOCK WORD,3,2011-02-13 10:24:00,5.95,15465,United Kingdom
543798,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-02-13 11:13:00,1.25,15058,United Kingdom
543798,85066,CREAM SWEETHEART MINI CHEST,1,2011-02-13 11:13:00,12.75,15058,United Kingdom
543798,85206A,CREAM FELT EASTER EGG BASKET,2,2011-02-13 11:13:00,1.65,15058,United Kingdom
543798,22569,FELTCRAFT CUSHION BUTTERFLY,2,2011-02-13 11:13:00,3.75,15058,United Kingdom
543799,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-13 11:22:00,1.69,17236,United Kingdom
543800,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2011-02-13 11:36:00,9.95,17282,United Kingdom
543800,21754,HOME BUILDING BLOCK WORD,1,2011-02-13 11:36:00,5.95,17282,United Kingdom
543800,20773,BLUE PAISLEY NOTEBOOK,2,2011-02-13 11:36:00,1.65,17282,United Kingdom
543800,22247,BUNNY DECORATION MAGIC GARDEN,2,2011-02-13 11:36:00,0.85,17282,United Kingdom
543800,22523,CHILDS GARDEN FORK PINK,1,2011-02-13 11:36:00,0.85,17282,United Kingdom
543800,21588,RETROSPOT GIANT TUBE MATCHES,2,2011-02-13 11:36:00,2.55,17282,United Kingdom
543800,22961,JAM MAKING SET PRINTED,6,2011-02-13 11:36:00,1.45,17282,United Kingdom
543800,21912,VINTAGE SNAKES & LADDERS,1,2011-02-13 11:36:00,3.75,17282,United Kingdom
543800,22292,HANGING CHICK  YELLOW DECORATION,1,2011-02-13 11:36:00,1.45,17282,United Kingdom
543800,22989,SET 2 PANTRY DESIGN TEA TOWELS,3,2011-02-13 11:36:00,3.25,17282,United Kingdom
543800,22629,SPACEBOY LUNCH BOX ,2,2011-02-13 11:36:00,1.95,17282,United Kingdom
543800,22293,HANGING CHICK GREEN DECORATION,1,2011-02-13 11:36:00,1.45,17282,United Kingdom
543800,22082,RIBBON REEL STRIPES DESIGN ,10,2011-02-13 11:36:00,1.65,17282,United Kingdom
543800,22333,RETROSPOT PARTY BAG + STICKER SET,15,2011-02-13 11:36:00,1.65,17282,United Kingdom
543801,22427,ENAMEL FLOWER JUG CREAM,12,2011-02-13 11:52:00,5.45,17811,United Kingdom
543802,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2011-02-13 12:03:00,0.65,13742,United Kingdom
543802,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2011-02-13 12:03:00,8.5,13742,United Kingdom
543802,22728,ALARM CLOCK BAKELIKE PINK,1,2011-02-13 12:03:00,3.75,13742,United Kingdom
543802,22329,ROUND CONTAINER SET OF 5 RETROSPOT,4,2011-02-13 12:03:00,1.65,13742,United Kingdom
543802,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-02-13 12:03:00,1.25,13742,United Kingdom
543802,21658,GLASS  BEURRE DISH,2,2011-02-13 12:03:00,3.95,13742,United Kingdom
543802,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2011-02-13 12:03:00,1.65,13742,United Kingdom
543802,22197,SMALL POPCORN HOLDER,5,2011-02-13 12:03:00,0.85,13742,United Kingdom
543802,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-02-13 12:03:00,2.95,13742,United Kingdom
543802,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-02-13 12:03:00,4.95,13742,United Kingdom
543802,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,2011-02-13 12:03:00,3.75,13742,United Kingdom
543802,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-02-13 12:03:00,3.95,13742,United Kingdom
543803,79071B,ENGLISH ROSE METAL WASTE BIN,1,2011-02-13 12:05:00,2.95,17126,United Kingdom
543803,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-02-13 12:05:00,2.95,17126,United Kingdom
543803,22520,CHILDS GARDEN TROWEL BLUE ,1,2011-02-13 12:05:00,0.85,17126,United Kingdom
543803,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-02-13 12:05:00,3.75,17126,United Kingdom
543803,22331,WOODLAND PARTY BAG + STICKER SET,2,2011-02-13 12:05:00,1.65,17126,United Kingdom
543803,21259,VICTORIAN SEWING BOX SMALL ,1,2011-02-13 12:05:00,5.95,17126,United Kingdom
543803,22525,CHILDRENS GARDEN GLOVES PINK,5,2011-02-13 12:05:00,1.25,17126,United Kingdom
543803,21058,PARTY INVITES WOODLAND,4,2011-02-13 12:05:00,0.85,17126,United Kingdom
543803,85206A,CREAM FELT EASTER EGG BASKET,12,2011-02-13 12:05:00,1.65,17126,United Kingdom
543803,22522,CHILDS GARDEN FORK BLUE ,1,2011-02-13 12:05:00,0.85,17126,United Kingdom
543803,22467,GUMBALL COAT RACK,2,2011-02-13 12:05:00,2.55,17126,United Kingdom
543803,84378,SET OF 3 HEART COOKIE CUTTERS,3,2011-02-13 12:05:00,1.25,17126,United Kingdom
543804,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-13 12:17:00,1.25,16434,United Kingdom
543804,22914,BLUE COAT RACK PARIS FASHION,6,2011-02-13 12:17:00,4.95,16434,United Kingdom
543804,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-02-13 12:17:00,1.25,16434,United Kingdom
543804,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-02-13 12:17:00,1.25,16434,United Kingdom
543805,21984,PACK OF 12 PINK PAISLEY TISSUES ,12,2011-02-13 12:41:00,0.29,17050,United Kingdom
543805,85232A,SET/3 POLKADOT STACKING TINS,2,2011-02-13 12:41:00,4.95,17050,United Kingdom
543806,82582,AREA PATROLLED METAL SIGN,2,2011-02-13 12:48:00,2.1,17085,United Kingdom
543806,10002,INFLATABLE POLITICAL GLOBE ,1,2011-02-13 12:48:00,0.85,17085,United Kingdom
543806,22501,PICNIC BASKET WICKER LARGE,2,2011-02-13 12:48:00,9.95,17085,United Kingdom
543806,22470,HEART OF WICKER LARGE,4,2011-02-13 12:48:00,2.95,17085,United Kingdom
543806,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2011-02-13 12:48:00,2.1,17085,United Kingdom
543806,22813,PACK 3 BOXES BIRD PANNETONE ,4,2011-02-13 12:48:00,1.95,17085,United Kingdom
543807,22241,GARLAND WOODEN HAPPY EASTER,12,2011-02-13 13:15:00,1.25,14692,United Kingdom
543808,22470,HEART OF WICKER LARGE,2,2011-02-13 13:22:00,2.95,17454,United Kingdom
543808,22469,HEART OF WICKER SMALL,2,2011-02-13 13:22:00,1.65,17454,United Kingdom
543808,21988,PACK OF 6 SKULL PAPER PLATES,4,2011-02-13 13:22:00,0.85,17454,United Kingdom
543808,20725,LUNCH BAG RED RETROSPOT,10,2011-02-13 13:22:00,1.65,17454,United Kingdom
543808,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-02-13 13:22:00,1.65,17454,United Kingdom
543808,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-02-13 13:22:00,4.95,17454,United Kingdom
543808,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-02-13 13:22:00,0.85,17454,United Kingdom
543809,21466,RED FLOWER CROCHET FOOD COVER,2,2011-02-13 13:52:00,3.75,17095,United Kingdom
543809,21465,PINK FLOWER CROCHET FOOD COVER,2,2011-02-13 13:52:00,3.75,17095,United Kingdom
543809,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-02-13 13:52:00,5.95,17095,United Kingdom
543809,21467,CHERRY CROCHET FOOD COVER,2,2011-02-13 13:52:00,3.75,17095,United Kingdom
543810,21260,FIRST AID TIN,1,2011-02-13 14:16:00,3.25,13171,United Kingdom
543810,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2011-02-13 14:16:00,2.95,13171,United Kingdom
543810,22831,WHITE BROCANTE SOAP DISH,2,2011-02-13 14:16:00,2.95,13171,United Kingdom
543812,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,2,2011-02-13 14:40:00,0.85,17472,United Kingdom
543812,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-02-13 14:40:00,4.95,17472,United Kingdom
543812,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-02-13 14:40:00,0.85,17472,United Kingdom
